Title,Authors,Description,Rating,Rating Count,Review Count,Pages,Genres,Recommendations
5359,2948,9888,3.867356099900408,437513.9125122308,47223.98354259529,441,1767,1086
5434,1617,3446,3.5808449678167737,78148.01225429113,3791.044159948988,330,608,237
5787,2107,1962,4.05812226593097,143391.0834702259,4883.88723217639,363,7575,2422
6542,2931,753,3.8016007469388047,804018.0356002445,9427.931103868812,526,8517,2150
8839,938,9205,4.349887538325333,198940.9345350536,21283.163882092213,419,7348,6740
3261,1399,3120,4.294709004526841,79684.14842947449,6409.979418870753,362,1456,6811
2026,3886,2734,3.6629596142897767,154633.90566566488,7066.114517070989,344,3077,6298
7527,55,2383,4.1057504013963735,172815.86410402504,12321.93017894881,362,5799,1685
7399,1061,6639,3.7765928958761936,95653.00913970303,5188.07307588532,267,5715,6443
5523,3920,6845,3.7469419252529415,44250.9139039824,2398.8631232648368,568,2966,6003
3845,2014,78,4.204231192540962,109383.08081932258,4384.111343027167,640,1080,6716
4919,2860,2955,4.31931871521017,8883.997703122986,36.9338778298966,330,987,8548
5590,5045,6993,4.060320194260504,41848.92280360701,943.92675649489,667,6749,4408
3700,5049,5293,3.902598608436406,58180.917880594,2608.0244906084217,609,3116,5094
7145,2601,5719,4.293103655626669,102155.88073869486,4975.908443210432,470,1872,2363
1600,1662,3279,3.888208316660085,617114.1264864246,36740.90853677778,432,5775,7034
4378,250,2200,4.161649544598446,84069.8286354428,5079.975116144862,549,8640,5155
5172,457,6590,3.747289343703792,365293.07631189673,12741.969687463996,382,53,4554
4793,938,3573,4.23479028812292,144390.0511260788,8950.0963685436,288,7172,480
2740,1209,2639,4.133343605211178,45103.9625598305,1884.09104970793,886,8035,566
219,1230,9114,3.691889406252881,73064.91096233424,3327.0056938775724,461,531,2980
1282,4815,3126,3.999638883946635,1638.8962467646834,182.1286601903521,418,934,2346
6348,2419,4188,4.023908499353847,408355.96049487934,2607.9844105455227,584,3468,6955
8447,605,7867,4.479021886790939,311658.97846459225,16790.959716109766,700,1717,670
8226,5088,1396,3.734573171125066,180445.03339552568,4511.9095898626965,273,754,1034
358,546,857,3.833118632173593,117130.27303244598,10366.028170313111,486,9006,8454
8695,521,4495,4.278003975914585,92.90322005588122,80.89994602244627,399,2742,8563
6603,4571,9352,4.269267076428517,227857.7877394411,8147.121422728482,562,2612,6708
7258,2085,8187,3.5718663566218094,93115.97466414938,2730.904513145292,501,544,3848
6937,688,3968,4.26176039594339,115222.02358525476,5779.955129306497,186,295,2204
3748,4375,6586,4.022762817796381,144482.12030602712,5489.902128916093,526,8875,9008
2144,927,42,3.5974017545216546,79925.93284448097,3318.980820590843,407,8642,2846
916,4416,6405,4.122203992856123,70821.17083704252,3291.228663472424,584,4722,155
9162,1170,677,3.810003235296374,89859.05741436098,5278.010760714202,399,3498,6679
4503,4341,4939,4.0993209555844174,174167.07788907734,9368.897108689342,457,7342,8940
1516,3824,1683,4.324991808320125,91607.06537687994,4022.805747377021,370,1241,4437
282,422,193,3.982115653340929,350499.207649983,11906.950430849174,101,794,1005
8934,2053,2610,3.718032281630929,51573.07745566576,3603.990271387188,537,3051,297
5253,2107,4483,4.270976942099499,114676.07519842449,3326.100955711719,499,8625,4537
8809,3809,9264,4.360202567767887,55932.06506807044,2609.0214937180917,711,6760,474
1493,2948,9031,4.609179901616868,266364.81240827555,34256.92795953487,669,1658,7786
119,1828,19,3.840265147537932,112050.88384826016,4298.169250417138,99,6672,4643
244,3741,5003,4.309180700246066,22810.884908910703,1550.9947003768395,271,4274,7886
8130,2471,1003,4.136278616163843,93483.03636481364,2333.9724017340573,623,146,8197
7687,2396,8448,3.85531673027129,115553.07734105428,3449.0591037234217,403,524,6549
7140,2601,3556,4.107807024358686,124264.10392419915,5713.017742623133,442,2054,862
8036,4590,2905,3.5269180843625505,191589.0936806863,11002.005981731692,216,8906,8738
5706,2324,3526,3.957505621062611,311128.1038056063,17151.22579646283,438,1624,1853
4704,4125,3809,4.396721985978815,43260.968335060985,597.9554909113557,20,1970,7120
5236,2107,4077,4.178062849644718,88359.01023398136,2695.020831473435,494,8592,4539
8479,1852,5307,4.542925860119189,52977.942206551415,1579.9949603423668,977,4712,2887
2864,4964,6389,4.099899528918461,131007.04662233712,4209.940928026075,806,921,8113
2911,4745,7106,4.137007650895316,82974.99606670684,2644.8073666386126,526,2474,8267
3898,4051,6467,4.206460952849115,64673.10564211044,1592.1765569333295,799,2062,1816
2125,138,2832,4.050045136811884,53552.11567648822,1452.0130551793989,300,399,902
2427,4687,6839,4.096009236433347,57023.92581334493,9763.0149724505,510,8617,1794
2420,3546,233,3.9637792368067375,131530.96236870802,8157.836546261966,242,3063,380
5792,4210,1567,4.173455662097855,57317.881125598615,3762.0728552784262,1017,5328,8094
1022,197,1470,3.681416304549343,92536.97737445951,3771.920841501573,358,8649,8650
3695,1203,8165,4.066762960190962,203811.0211245099,3733.085554785204,281,7916,66
5161,4500,2239,4.411676143951842,85236.08202743076,3908.973058160565,418,7148,5375
2815,1592,2142,3.819603385184148,326680.050279012,14950.004255022794,258,8893,1564
8435,613,3259,4.417868731750793,154898.17606113554,5223.992733538318,760,2713,8373
729,3798,2898,4.028516242249472,131606.06049190718,3224.951884016824,364,8637,4148
8273,1729,6036,3.828930467372957,39510.09634590415,1822.10460143536,689,2981,1613
5387,1662,3227,3.951801366516027,741569.9758789536,47189.07267141822,321,5797,7032
4013,341,4327,3.6714022406006768,76015.01727577268,1671.031857333213,437,5308,85
534,3640,3478,3.9214579168915833,203606.9328361582,10252.941054461717,473,2789,397
7193,242,9433,4.094916415373832,79529.07410808676,2259.8754525617687,508,3111,7277
2229,307,8318,4.04059197906674,62211.00053255782,3106.927331586493,790,4631,8976
8603,1499,243,4.042763211876816,95531.1531733604,2112.967917271409,461,290,4190
1810,1203,9049,3.9484733624481,128907.28276173498,3643.99751729154,384,7810,51
1002,2659,3869,4.182436619264887,98832.09074361016,5313.880005726664,381,1852,2995
8357,2213,8604,4.016727866764842,81226.76040548681,2515.0737021221566,651,4788,1643
3648,2388,4680,3.972918166284264,97523.24066858125,6170.040843536128,616,5424,6881
5450,510,6932,4.41100081613138,321971.95418590296,33881.00366928503,381,9335,1377
3831,66,3685,4.31703986680521,8246.150252603515,108.01919037754703,166,874,4267
2632,3799,6478,4.053959383034746,82520.96843955647,1688.8776150503584,755,240,6558
2760,2266,7388,4.059915153227224,89557.07038456124,6630.937036237198,355,1542,8220
5847,1741,9804,4.310228612777615,8945.032670848697,425.02863828162646,435,5436,6893
5703,4910,3387,3.976558971457397,92876.9327903528,2088.952495168419,630,4565,6496
252,3938,7079,3.832305781928276,94348.01035637436,3266.120661624755,275,7824,7234
9055,4475,5718,4.049727519851208,130484.1155154933,15189.980898026031,157,5429,8284
6372,2410,9523,3.9676316792848016,61631.88420620649,4039.041880129516,357,3053,8756
307,3675,5803,4.40085786545007,50867.12527369412,3680.041708373232,442,4639,2262
2432,3169,9657,3.8423648551924185,117543.03952066578,8206.068028044214,476,8870,2211
3982,415,7811,4.356751356665051,263784.9086451698,6363.955047434119,184,8201,5213
3230,955,7680,3.953041355444999,118414.95994839056,4169.070924546917,750,2318,8763
8676,3444,4195,4.009704575314378,196076.1171426243,4812.983918873229,590,7818,6344
9349,3720,7696,4.03395131838235,40042.05741392444,4256.049909353981,417,2958,9369
8764,1842,5939,3.5286066020617124,67387.07254853645,3396.985905919655,396,3145,4786
4008,3198,9556,4.2270646898844895,143435.0886216217,7440.96860514385,381,6643,2834
4819,162,7466,3.7680887452966543,85732.99140430288,7152.991310437628,360,1563,7414
7808,1244,699,4.334787882894162,42396.16566938611,589.982361347646,843,6709,7887
6041,4378,2386,4.2186978351925175,162078.8490229916,15043.97799033012,544,2492,938
6570,4911,5204,4.171622696228872,95579.91214080024,6223.007125691584,473,7878,5144
3270,1972,301,3.8410708075957936,67206.94416476348,4733.060118814933,197,3436,3000
1082,111,7622,4.198608236121608,146227.86097663458,1563.1879362501686,422,378,761
4578,2266,2440,4.34372507881959,97973.91389802482,7759.066621403171,459,8656,8924
7534,4873,204,4.224548715046981,129397.0880935004,10875.137526746452,586,5629,206
7851,3687,9250,4.090623781701532,171137.0829558003,4005.9250496642862,435,7155,459
3512,2051,7886,3.871050907286744,77972.13392432543,4211.845183185586,982,2491,6456
2585,5151,8125,4.24793013650285,30451.09779815289,1430.2613806637382,702,868,5381
1772,2226,3684,4.212856003154433,81190.86524885015,2730.9910676112527,438,6456,8734
113,898,2275,4.056358184245438,114315.04583674874,6782.012127898078,473,5502,49
568,1628,8437,4.243316283625052,171500.0919497508,2171.0491912949064,489,370,762
8266,3159,9488,4.426310188281234,11068.028349268105,187.9268800349085,863,1776,6699
2056,4114,9016,3.929040499169656,116631.80578685028,4554.179234316552,584,3425,8039
6376,2063,8748,4.096995089328323,110398.01181618484,5742.113260365571,365,5976,1973
2186,2777,6621,3.671727336441055,3620.957982263417,15.998273723851447,40,6779,401
8836,3940,3472,3.89846757578146,92160.96478844964,4683.037382562781,362,7837,6013
879,4295,5316,4.284162464012791,180008.1041878436,22205.70905364262,427,5084,4568
2841,4571,3035,3.836617696053965,85596.88993903226,2335.129627769203,756,5314,7837
3341,3914,7700,4.04335485187706,142434.9467742204,3906.939404077928,399,5318,7654
8662,688,4555,4.115135275583534,59156.99713423591,4587.96864760347,391,3156,5228
4377,3687,3314,3.615210647892437,158239.0726307426,4617.234865747486,279,7162,151
2657,4745,1727,4.296112459355883,109961.9779192687,3340.026401376679,481,2481,8248
4119,3451,2716,4.331449515571081,58113.92359258972,3509.9312571339137,382,1349,4055
6397,3257,3720,4.389805868998028,137839.83575019,8774.027242114567,423,8202,6625
8209,2690,668,4.012948259261801,172108.9659035544,10370.875836456607,335,1897,3137
6096,2936,5362,4.1170217491347545,73207.02165130456,6311.013201754991,423,5749,2224
5653,2524,3776,4.245318355758607,69538.07034850439,5231.00830382653,588,1476,7061
8210,3572,6699,3.6569775456300215,10931.132600452032,1062.9483446170154,98,845,7707
2234,22,8708,4.275735868947512,163774.98857982902,8673.98478110307,377,7254,1899
5960,4463,2034,4.049898887709163,237385.30235574645,24301.78453667241,288,9247,1257
4171,2856,5203,4.182188092541341,82042.03375255474,3329.121643019744,356,3206,312
6522,1669,7328,3.859530238603986,34214.07409983121,1401.917440754523,987,410,1937
8309,1836,1084,3.3293560576153616,116589.07831019362,9200.156517751744,96,710,8215
6383,2880,2949,4.510543874544611,101930.90529645231,1588.0713462090011,259,858,7391
2796,3080,3581,3.9364235952286335,96798.7908566662,2556.8678741526523,377,238,6033
8430,4972,6783,4.2579108278670095,30024.9575428116,2610.9904745043755,373,401,2169
7663,2419,4270,4.0767602060105785,389414.0204286125,2742.0407216594663,489,3486,6954
5422,4596,41,4.3294927619412364,19630.78830029896,121.0233938667869,461,5259,7673
2764,139,1573,3.7557386660058687,66568.8903655158,4410.999274487719,586,9549,2925
4368,2877,4575,4.302302672694544,57265.98303559843,1050.9307078886875,779,9297,8867
5809,202,9213,3.91325862326769,96172.96687291776,6895.010919851587,382,1578,1664
4833,4364,2689,3.963981666564535,189385.1285928094,9216.883493824867,360,8868,3327
1284,2651,2623,4.418337584537632,2078.9580949150222,85.09777237390415,350,4294,7958
771,1507,8563,4.143913723841721,166039.99538479658,3597.9777303691208,242,8116,1508
5010,4767,1018,4.014664863369989,291077.900637452,5434.035149559423,552,5388,9485
8256,4125,2853,4.230568443571718,177558.08896230123,6269.956162564306,549,2158,7822
9312,1652,9244,3.941339978745208,147477.1202822417,10620.99742787897,382,4977,3244
619,3427,620,4.45848348504004,88741.86773788011,10365.06577430662,428,7255,8364
831,4318,2310,3.8740196461360674,303331.0956619901,22690.03422753485,442,3481,1591
7083,1883,2471,3.850445254515473,369291.979794554,7876.116440113345,801,454,6318
2332,4388,8498,3.891641570155752,90061.94849373549,6119.782935139374,655,4860,7751
6508,2461,3993,4.088442445382038,93425.82889582332,3673.0832632116326,285,7831,772
5822,2074,1509,4.333820813851111,46853.942299924514,1067.0174294151925,848,4690,3439
6512,4571,4965,3.8204213217929226,191463.0001718468,4545.880065831167,491,5408,5593
5961,344,5449,3.998272828268322,100994.90676164356,2417.0323264911904,435,3071,7756
6323,3687,8762,3.905254415205268,155917.93599545842,7780.823052390584,343,7164,6436
7093,2601,8703,4.136385853304525,70084.03349133486,6132.889902144701,586,6458,3766
2824,2066,1540,4.238060932802514,73311.10849176662,1775.1006022375905,62,4713,2889
6299,2121,1728,3.780645277111087,100069.93937345414,4165.185648953416,310,4561,7734
7825,4562,3675,3.1529836739712493,96481.00100917036,3693.092848779412,163,606,3900
7835,4553,3565,3.870142725196682,60066.16445888611,2180.0342647597554,720,431,5380
7092,4061,3693,4.303736785543755,622357.0067671055,35754.19110797995,455,6027,2659
6921,3420,759,3.868000646776384,8534.892431422406,645.1350377480479,80,2932,6231
9284,3985,3876,4.40017379057042,806655.9181177986,68037.03402706516,393,9133,5984
6876,1857,7793,4.278429206794836,33042.99258641652,1638.9363192789092,686,3021,7598
4616,3177,5164,4.226403130449253,607799.1152774317,27226.977716893834,387,6344,3121
7786,1693,3492,4.052684431230578,54139.00841172831,3374.1784664315123,220,3178,5174
245,4972,627,4.091011764702198,131992.1315138636,8877.962160542804,57,670,8973
3228,955,7917,3.832746099471256,80532.95022788568,3206.9214840700733,816,2117,1832
639,1527,6855,4.168544176017165,1752.135874128924,35.04006272563456,452,4045,3033
3382,2573,1521,4.014506157158664,163224.9736143893,5904.082039540543,300,677,8372
6455,4793,7087,3.694852793061156,75621.9061207184,4731.903152098163,169,3457,9065
8871,4930,8962,4.051818551314301,113114.18324425456,8920.099855646864,459,8899,2462
6987,223,429,4.392687860489392,6873.010483813684,1051.9624279079778,319,9182,4084
767,1194,3502,4.17690796526553,39650.04717710798,2833.9452405521447,399,3047,7531
6686,3484,5485,4.101634871194292,88648.95483902527,8622.96801380694,652,8679,3705
8646,1543,5851,4.1014666553851065,118455.04998563006,3821.90223280725,407,6631,2837
2955,2611,3765,4.297132230998195,32919.16962412508,2436.7988519283963,672,4438,2738
4970,908,2164,3.841635493952212,62623.08090667833,3034.0595593629027,399,3017,2492
6140,2356,5345,4.167870605399476,178577.03173941636,9734.97767312169,618,1629,7374
1523,4571,6217,3.617291590416419,239132.9339272799,5235.129599203426,526,5441,8475
6597,4184,7341,4.101455819872213,225370.0324709494,4523.989120552873,738,1610,5541
9165,5131,1846,3.68535433056886,130848.10077462756,8004.036537812151,544,3751,556
3885,1922,3948,4.1046919103062205,112971.98157659452,7240.133687910884,329,1259,4680
1496,189,2217,4.250599533446857,85935.92292994367,3476.963483325643,295,8645,1240
2309,1227,5935,3.97515931319458,115845.88219265985,6513.11594891384,229,7481,8288
7743,3381,5602,3.940734520151004,240613.2012996326,5729.101357970085,357,9009,8060
5796,5023,2756,4.126189875370699,76607.15608561582,5499.894508843239,543,8628,2881
3798,938,4335,4.320912123821652,102167.89129798269,7442.893984312532,400,7126,1041
8117,2463,4471,4.302960659077345,87826.97954584716,4973.038376727373,281,3453,4236
800,2640,2923,3.893921656028412,130125.8568921962,7047.915833226243,605,8850,2212
412,2571,7985,4.142669137275259,175127.87205140514,2880.0406193852664,398,156,3700
6152,4233,8538,4.0799408022808805,60897.70510481803,2960.0462725007114,323,2300,2237
3638,795,6360,4.091188466412539,53627.08903077034,1558.0528835735854,449,6751,8376
3984,2107,4873,3.895653178972786,69266.02894608887,2272.8502081297693,387,9476,4544
2005,3129,2913,4.347597725139409,11775.998537753558,1998.834867249618,568,957,4431
4304,4571,5169,3.934515559681097,219253.72499561112,4389.992041525058,898,5427,8485
4516,3400,3878,4.125254182226085,47705.10011806597,6971.101667926441,364,8876,5421
9226,3254,6376,4.558573187950149,215366.11953764164,25906.97331774997,930,2464,5905
5695,3093,4642,3.954721543637089,72030.01152101897,8473.912753197033,382,8693,3463
414,3203,8744,4.097111624969106,118523.9282877419,6932.094933671868,751,4851,2646
6149,2880,1634,4.185654240713535,31688.16299327444,4438.874762128589,273,351,7269
1995,4313,1205,4.625114208485854,114107.057632274,4456.999468553631,588,7096,7521
8229,328,5915,3.908987992644478,93507.96926123052,5004.8920268128,684,720,8898
3838,785,6988,3.962420532609778,109877.97691621576,9787.910453761,615,7168,6505
6806,2410,8024,3.791345409456192,47974.0621530492,1759.0877100161229,570,2975,5282
213,1234,7860,4.06095374636071,169000.04619033186,7876.927901989034,394,8339,6983
2195,4409,774,3.646196750247056,109725.97748130928,5462.152819222157,509,8865,5427
2601,3239,7248,3.9827929810212335,89859.75963458516,11335.019189606392,310,3746,3390
7055,3596,9519,4.03180824810419,86984.0633850917,6496.944396021702,466,8709,7619
4283,1986,3712,4.092395370296774,173883.06265356066,6321.9368062509175,384,5714,2145
3412,4282,5219,4.086594162619413,46248.94625855536,1400.097302653077,263,348,5110
3226,3407,8864,3.609821381945959,62123.00173530955,3051.031889625276,405,1529,3963
8976,829,9470,3.60683670867664,62332.97858195032,4048.8424857667737,681,673,1160
1052,666,2627,4.043796269074919,84988.07196190271,4388.915544103536,485,8594,4958
7949,4965,593,4.122256894032869,1067.0157929281677,42.956230762785125,406,3913,658
4495,1526,1825,4.022562211834961,88775.11206429036,2299.895758959726,128,355,9036
3565,748,7525,4.337011690084315,187403.0711192808,18798.961626921595,785,2442,1083
8853,4868,9895,4.2930394490945245,3155.944034962728,52.97803156427557,277,985,1236
8660,940,9505,4.200443974110042,34948.85497897124,2281.0440332171274,668,2722,8629
96,4378,2908,4.356333099552111,335935.1446226338,32038.12653077148,822,1605,934
3282,3824,3837,4.397764488239108,114175.10548113988,3980.9953013257145,361,1252,4440
4936,1845,8456,4.144775894190145,27948.849231315424,1159.6872095899223,698,786,9234
1627,430,2460,4.04974932488801,27180.00060168481,1590.8471673537028,270,2979,8799
9092,1065,3373,4.164849736253221,82261.10172103693,7230.0347671272575,575,3031,8611
585,2880,5832,4.210925913742826,142774.06794669435,4521.941190782671,305,610,8455
5982,3463,1535,3.934060614575897,149579.0653928947,8534.887435597604,476,2311,4454
7238,4125,1341,4.434670004388604,723971.1386210349,25474.91952817892,467,1682,2119
7997,4096,4586,4.240626077970184,148737.06199548717,3925.8566871241032,444,8053,2176
514,1146,926,4.363853578300448,126333.91672984956,6412.849140675367,922,4861,2063
1142,1333,3842,4.213118675523137,58492.80715399807,3833.125784310569,525,9526,2265
2555,4369,8192,3.978071428031795,92619.08517583903,10185.14312313251,382,3150,7327
1321,1572,876,3.926899879733568,138471.99004214376,6958.051429538336,90,3183,2739
943,2426,4285,4.138122097739601,65272.97938368416,2849.999778248825,258,5960,1671
4947,1226,6399,3.678009095996762,39121.13031525482,2556.8054336741598,399,3046,5390
8490,2454,2828,4.077023047371745,39693.99338004884,2226.121026489214,365,350,4421
4303,741,6242,3.712920264331415,62213.92408461231,3707.845150714379,384,8580,6695
7938,4331,5005,3.8225837337697928,58619.93933820111,3853.071193863503,669,3460,3433
502,3207,6611,3.8966570509902665,114739.99321175662,6290.909470655422,171,8563,6583
8994,1980,6966,4.064018520247886,141766.05936288845,8722.946034193817,413,7263,7774
4709,851,2016,3.9048989152920575,65432.9815709227,4969.835699677235,737,2147,1860
3156,1333,6986,4.243880735706053,70746.07929477778,3534.115037185356,783,8553,2268
8275,3177,1537,3.914838337897456,720850.08514241,14114.0956900084,378,6320,3120
6556,3635,7335,4.354216949866763,86840.80618590237,3537.862822543645,600,7829,5996
8630,2293,716,3.897837103326631,59563.90813015236,4896.050844354504,228,422,6540
6796,1288,4520,4.127310104378121,138422.94848169424,16257.118339487812,437,4572,9418
2818,908,3598,3.665983529366029,100888.06813960268,4454.053922850978,511,3125,7900
6173,1466,2956,4.49892469696667,22384.96134661822,2190.0740469048087,651,4486,3906
2166,3700,5706,3.981175278244104,423955.81587275,40133.11031003965,384,9241,1214
8239,954,8827,4.001404371693255,89683.94940952696,4058.0840201564138,433,1801,1645
4972,2926,9251,3.943703473898083,106951.06643975306,5787.006693757892,565,8634,3018
1287,1495,1169,3.773710572341128,41232.09634881592,1995.885345996042,281,6210,364
511,4763,447,3.892287476014381,33118.952182156725,1349.8362840738316,950,847,8449
6811,2877,5113,3.81702796444981,57518.89672428943,1846.1419626336467,624,9533,7854
8463,404,4604,3.919336235842133,169622.96907881758,11088.107376747714,349,3526,7059
3122,2910,3917,4.426752793667111,262167.1555371729,4198.054708539235,488,166,1372
6511,3998,2322,4.220147779315624,56385.83965280107,1986.9781931251196,311,6455,3958
1308,2809,7507,4.156748590863784,1449.042644807328,102.92976721622634,554,5068,1747
5105,5029,3091,4.296046475285311,35441.0473773495,1547.8653686727616,781,5172,5408
9236,2935,5188,4.028541640769947,111832.88655392732,9174.901561188946,351,8903,1905
8055,3356,5568,4.066595416942057,152717.03328579586,12052.98431611236,363,3204,5924
5565,1351,6970,3.943272077732533,523144.1092030044,12676.1090121729,401,8515,6768
8000,4125,3653,4.352119125408299,132486.06978280062,5609.021096025127,495,2078,7823
6388,1765,8392,4.113054308909321,118005.29355577874,1348.8950684483652,909,519,550
4906,2739,280,4.1931837034996216,118928.920837882,7834.848533040947,479,7246,5202
7283,2933,5871,3.526200729201128,19597.065957609677,1315.0273470564252,849,863,3902
8069,2144,1177,4.001145619578429,96116.9207714406,9533.946948165049,346,8871,3505
3483,1299,1574,4.065522169866733,25529.067073613467,1732.0373441784627,808,9066,2352
4014,3218,2119,4.165027964025665,20646.05604709848,1736.027760512699,430,5125,7536
2768,799,4564,4.084497912023857,87583.13744397128,3771.005966398984,362,3100,1413
8287,2559,1941,3.720178847497457,2732.0371982583283,304.9914310257052,395,5119,1365
7734,3575,1861,3.969587069753002,44508.098540503954,2979.006598177869,166,3087,4516
4604,4445,5587,4.291435088129892,119328.00216293916,14580.084187674316,371,6855,3058
3558,2498,1465,4.447706195231588,28334.92828649054,1432.2050553675,323,3045,3816
7641,2298,6188,4.124966279490152,22329.12263451824,1727.0252751786202,293,4426,7802
1353,1074,3385,4.228648690606132,127023.94047462266,11784.069082020356,325,4856,7515
6980,290,1543,4.678899393533573,579462.1373888517,63221.18045255043,539,9508,2871
2545,4656,6383,4.292443862974729,110193.10575878862,3819.2107708259095,472,7118,1193
1856,189,9125,4.101894367372767,65935.80747062292,2698.942845744328,331,8599,1243
6669,1692,202,3.852584616357962,56261.068618201694,4811.951510236598,186,3165,1869
4044,3793,6378,3.88724656664564,60104.89358739212,1728.8545614012282,837,543,6321
8936,4120,7205,4.586002437797021,33806.90617996259,209.9045075057669,58,6533,8860
2227,2768,123,4.358870184690963,285690.165441952,14525.97036270482,1035,4988,2701
3142,933,3958,4.023671625816811,21028.972503257173,920.880034658036,925,1332,547
445,2093,203,4.422065764605254,70973.10770909593,1249.0140124008394,463,6282,7811
7417,1799,5662,3.543262854647353,418.990246458528,114.02595390549428,383,5694,790
184,1966,7733,4.18987807082178,173619.95995460302,11014.953405028717,286,6078,8462
8412,3931,1768,4.259482597628942,114235.99719005828,5499.0113462094405,508,2608,8381
7441,4774,9784,3.913289650042224,55664.76289991784,2320.8966020760085,541,525,1276
6456,3314,2979,4.143207827769359,42600.016683482805,1764.0646151457022,595,1921,7534
3115,4482,8489,4.051484148573928,63687.09567057882,2278.071683547042,603,4324,487
4684,1079,869,4.169752061175219,99473.91825018934,3170.9050058980824,382,2621,4448
3683,4628,5640,3.729728484698728,121958.99682681728,9891.207176861795,419,8883,8591
8174,2283,2008,3.842971917783285,165311.01643212952,11809.061786453629,349,8860,4747
2901,2425,5995,3.9386547262538754,64872.94720749438,3427.8894978626945,169,5206,2949
2090,4658,3397,4.148833467994068,183935.047978422,10189.11932503906,439,7253,5479
8198,4737,5337,3.7138493562341575,91178.93890363026,4210.935144808315,840,2618,4450
2132,4846,6902,3.8202542506181625,50315.81465967424,1849.0946589501723,450,3037,7524
283,4961,8929,4.12512623898737,43677.97928693073,2498.9260625002767,161,4674,879
138,1471,8572,4.367386252089429,39924.832988375005,2398.9006083444037,319,8289,5276
545,2806,6949,4.198580065254015,318205.96468926885,28895.030077383766,493,3767,7307
4985,2745,766,4.339109695223711,101998.01701356884,7482.075805355763,368,7135,8504
316,1492,9855,4.663031645579954,77968.09181164348,3511.022966849552,624,292,8507
1419,3129,4724,4.124810536705223,9834.079066189795,1171.985181878734,484,7222,3496
2731,4745,8558,4.190251047195287,177311.99043721866,4648.828895627411,461,2784,3364
372,54,9895,4.115712146371715,116622.13852877235,2124.974756371925,384,611,551
4065,857,8133,3.919160323374646,152348.096088758,4487.14894021432,470,4319,6756
1254,2066,9564,4.385450147440454,39807.17510366096,885.0981532420004,31,5134,4918
1377,2565,1604,3.934075711657209,133154.97023867565,2277.988789920169,398,153,4644
4987,4745,451,4.310002713640756,89339.0130679142,2850.869427783045,435,2482,8260
1237,3202,2255,3.628916685470103,62817.94130994605,3573.9065513707983,561,3199,8547
2845,4836,9133,4.178526035077963,287560.2107913294,15090.043061195163,191,5988,794
8013,4184,8028,4.049197423831415,181897.01183404276,3917.978075440086,6,2872,5540
1178,4521,5559,3.888289948045583,394301.10050370765,12657.86221089994,459,8521,127
2102,899,8961,4.179511721353911,32828.78827283423,647.9666067186776,240,2430,535
6317,2017,8597,4.009944569304803,71780.77743723962,3450.939640632112,391,2465,6371
1649,2885,6088,4.220182749790819,150130.10462695677,13861.93949396769,620,2609,1084
394,4422,872,3.940526590887267,43137.11208807943,2727.930910075628,821,4322,6446
7143,2601,5711,4.0403723541515815,81380.05075125663,4724.966004155213,489,1592,2364
2946,3768,3658,4.115870065756004,158.19353433117797,42.06013424612144,128,4151,1275
2612,4642,3998,3.891916521557119,189052.1802434133,4891.908043949898,202,6068,5360
5222,5127,526,4.390932671387136,609954.2329626528,38444.84394622929,615,6033,3369
3865,908,2238,3.7223682689702566,94449.04982502224,3063.007095957824,328,3158,553
1752,1555,1373,4.210252920918617,39461.870779918696,1791.904638043584,847,385,2414
4491,2448,4958,4.110713937650471,173404.09054701924,9907.811017822878,438,7934,6381
1498,190,7534,3.4916134976995594,223659.8714452759,15253.018879120536,451,9125,7133
6025,1003,5785,4.202894926389578,99662.98137787273,2730.893701180277,418,5965,7735
1985,4590,215,3.859675607995488,1501408.9328097063,38753.09542683498,743,8768,3006
3644,615,6750,3.618929351104815,77116.92501230941,3568.03624428794,258,3138,5955
6006,718,3304,3.779042390474168,128931.752451907,10848.181250039635,637,3193,4110
6233,1094,2669,4.391300077209919,14224.933576936022,1849.94026793701,760,4287,3869
9012,161,7815,3.8960942770879057,185245.9931240416,13843.046582495144,470,7352,1539
6291,2001,565,3.4695070136155706,312625.03365095315,31602.98408235609,605,3965,555
2718,2413,7799,3.625836126877823,33170.01530485671,2092.001498212828,210,2953,1610
3965,3410,6676,3.914458247071431,90704.97572559986,2146.986926963486,385,8630,1625
2393,5019,3045,3.9948156889361295,102023.99168841554,7763.151498910589,266,8665,6083
3639,3955,7709,4.147933816220311,45013.181975978856,1661.9665421310722,544,423,7764
4035,688,4308,4.385296132375788,320240.94694359263,9090.103951332389,235,311,3508
5018,4943,8491,4.091854401203344,636539.1580315736,47711.93966615521,469,1663,8000
1089,4590,228,3.520887334661904,1396169.0984494863,47948.92644050615,867,8757,3004
9169,4528,4688,3.786799693898826,391476.0484549971,13039.041005033434,1020,6069,349
2484,2479,6272,3.9453874480854183,156090.06312758464,13943.011194358674,670,3721,1051
7611,4711,5990,4.273883234069647,49474.70637500074,6089.949376077572,351,7622,4834
7483,2689,1073,4.397016886403755,88741.0250018448,10283.05223451161,246,2917,7661
912,335,381,4.290160935354884,83861.0168109887,7897.014552382,296,5555,9196
980,3824,8873,4.19154402815122,115772.8416735282,4147.956212000245,367,1253,4438
275,1637,7536,4.425221776263433,86550.08187133497,2428.9820563331846,754,2116,4687
3886,1922,5030,4.332403691539679,74570.97296467653,3336.861771361794,432,1249,2257
